,name,url,score,description,city,latitude,longitude
615,Maison De ville Bayeux,https://www.booking.com/hotel/fr/maison-de-ville-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,8.9,"Located in Bayeux and only 400 metres from Baron Gerard Museum, Maison De ville Bayeux provides accommodation with inner courtyard views, free WiFi and free private parking. ",Bayeux,49.2740311,
616,Hôtel De Brunville & Spa,https://www.booking.com/hotel/fr/hoteldebrunville.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from_sustainable_property_sr=1&from=searchresults,8.0,"Just 400 metres from Bayeux Cathedral, this hotel offers an outdoor heated pool and a jacuzzi  which are accessible all year round. ",Bayeux,49.27815769,
617,La Maison de Mathilde,https://www.booking.com/hotel/fr/la-maison-de-mathilde.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.0,"La Maison de Mathilde is set in Bayeux, 100 metres from Baron Gerard Museum and 200 metres from Museum of the Bayeux Tapestry. ",Bayeux,49.27647468,
618,Au Loup Historic Apartments,https://www.booking.com/hotel/fr/au-loup-historic-apartments-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from_sustainable_property_sr=1&from=searchresults,8.2,"Located 550 metres of Cathedrale Notre Dame de Bayeux and a 10-minute walk of Museum of the Bayeux Tapestry in Bayeux, Au Loup Historic Apartments offers accommodation with free WiFi, a seating area,...",Bayeux,49.272798,
619,Studio Exupere,https://www.booking.com/hotel/fr/studio-exupere-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.6,"Housed in a historic building, Studio Exupere provides accommodation with a garden and free WiFi in Bayeux, 300 metres from Baron Gerard Museum. ",Bayeux,49.2779637,
620,Le P'tit Croissant,https://www.booking.com/hotel/fr/le-p-tit-croissant.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.4,"Set in Bayeux, 300 metres from Museum of the Bayeux Tapestry and 400 metres from Baron Gerard Museum, Le P'tit Croissant offers city views and free WiFi. ",Bayeux,49.2763099,
621,Au cœur du centre historique,https://www.booking.com/hotel/fr/au-coeur-du-centre-historique-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.3,"Offering city views, Au cœur du centre historique is an accommodation located in Bayeux, 300 metres from Baron Gerard Museum and 600 metres from Museum of the Bayeux Tapestry. ",Bayeux,49.274074,
622,L'AURE BLEUE,https://www.booking.com/hotel/fr/l-39-aure-bleue.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.0,"Set in an old manor in Bayeux, this apartment is 300 metres from Baron Gerard Museum and 400 metres from Museum of the Bayeux Tapestry. A free public parking is located nearby. ",Bayeux,49.2772596,
623,Villa Des Ursulines,https://www.booking.com/hotel/fr/appartement-des-ursulines.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from_sustainable_property_sr=1&from=searchresults,8.4,"Located in Bayeux, Villa Des Ursulines is 100 metres from Baron Gerard Museum. Cathedrale Notre Dame de Bayeux is 200 metres from the property. Free WiFi is offered . All units feature a seating area....",Bayeux,49.27646775,
624,Clos de Bellefontaine B&B,https://www.booking.com/hotel/fr/chambres-d-ha-tes-clos-de-bellefontaine-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.7,"Set in a 2000m² park, this 19th-century house is just 200 metres from the Bayeux Tapestry. You can admire the views of the garden from your elegant room or visit Omaha Beach, 6 km away. ",Bayeux,49.27267164,
625,Hôtel d'Argouges,https://www.booking.com/hotel/fr/d-argouges.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from_sustainable_property_sr=1&from=searchresults,8.8,"This 18th-century hotel is situated in the heart of Bayeux. It is set back from the road, ensuring guests the calmness of the countryside. Free Wi-Fi access is available for 1 device per room. ",Bayeux,49.2789941,
626,Le Grand Arbre,https://www.booking.com/hotel/fr/le-grand-arbre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.7,"Situated in Bayeux in the Lower Normandy Region, 800 metres from Museum of the Bayeux Tapestry, Le Grand Arbre boasts a sun terrace and views of the garden. ",Bayeux,49.273359,
627,Maison d'hôtes de Charme,https://www.booking.com/hotel/fr/maison-d-39-hotes-de-charme-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from_sustainable_property_sr=1&from=searchresults,8.8,"Situated in Bayeux in the Lower Normandy region, Maison d'hôtes de Charme has a patio and garden views. This property offers access to a terrace, table tennis, free private parking and free WiFi. ",Bayeux,49.2739614,
628,Le Mûrier de Bayeux,https://www.booking.com/hotel/fr/le-murier-de-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.8,"Set within 200 metres of Cathedrale Notre Dame de Bayeux and 300 metres of Baron Gerard Museum in Bayeux, Le Mûrier de Bayeux offers accommodation with seating area. ",Bayeux,49.2769354,
629,Le Petit Malo,https://www.booking.com/hotel/fr/le-petit-malo.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from_sustainable_property_sr=1&from=searchresults,9.6,"A recently renovated property, Le Petit Malo is situated in Bayeux near Baron Gerard Museum, Museum of the Bayeux Tapestry and Cathedrale Notre Dame de Bayeux. ",Bayeux,49.2777066,
630,Gites les Pourquoi Pas - Résidence de Tourisme DSV Bayeux,https://www.booking.com/hotel/fr/gites-les-pourquoi-pas-residence-de-tourisme-dsv-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.2,"The recently renovated Gites les Pourquoi Pas - Résidence de Tourisme DSV Bayeux is located in Bayeux, near Baron Gerard Museum and Museum of the Bayeux Tapestry. ",Bayeux,49.2815226,
631,La Plus Petite Maison De France,https://www.booking.com/hotel/fr/tour-de-l-39-islet.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.1,"Located in Bayeux, 300 metres from Museum of the Bayeux Tapestry and 300 metres from Baron Gerard Museum, La Plus Petite Maison De France provides accommodation with free WiFi in a historic building. ",Bayeux,49.27661977,
632,Tiny house au cœur de Bayeux,https://www.booking.com/hotel/fr/tiny-house-au-coeur-de-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.7,"Featuring city views, Tiny house au cœur de Bayeux offers accommodation with a garden and a patio, around 200 metres from Museum of the Bayeux Tapestry. ",Bayeux,49.2755584,
633,Hotel Reine Mathilde,https://www.booking.com/hotel/fr/reine-mathilde-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,8.6,"Hotel Reine Mathilde is situated in the medieval district, just 300 metres from the Bayeux Tapestry Museum. It offers free Wi-Fi access and modern guest rooms with private bathrooms. ",Bayeux,49.27603159,
634,Le Castel Guesthouse,https://www.booking.com/hotel/fr/le-castel-noble-guesthouse.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,8.6,"Le Castel is a guesthouse located in the centre of the medieval city of Bayeux between the station, the Cathedral and the Tapestry Museum. ",Bayeux,49.27368314,
635,Domaine de Bayeux,https://www.booking.com/hotel/fr/domaine-de-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from_sustainable_property_sr=1&from=searchresults,9.1,"Located in the centre of Bayeux, the Domaine de Bayeux is set in an 18th century house featuring a tree-lined park. ",Bayeux,49.2723256,
636,Manoir Sainte Victoire,https://www.booking.com/hotel/fr/manoir-sainte-victoire.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from=searchresults,9.6,"Featuring a garden and views of city, Manoir Sainte Victoire is a bed and breakfast situated in a historic building in Bayeux, 200 metres from Baron Gerard Museum. ",Bayeux,49.27649171,
637,Le Petit Matin,https://www.booking.com/hotel/fr/le-petit-matin.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from_sustainable_property_sr=1&from=searchresults,9.4,"This guest house is set in a building from the 18th century in Bayeux’s historical district. Le Petit Matin offers a garden, a furnished terrace. ",Bayeux,49.27606133,
638,B&B Nathalie,https://www.booking.com/hotel/fr/imagine-bayeux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCDXNlYXJjaF9iYXlldXhIM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArPP0LgGwAIB0gIkZThkYThiZmItZDVlOS00MjIzLWE5ODYtNzRmZDFiMjQ0NTYx2AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=52a49899583403b7&srepoch=1729374132&from_sustainable_property_sr=1&from=searchresults,9.5,"B&B Nathalie, a property with a terrace and a shared lounge, is located in Bayeux, 200 metres from Baron Gerard Museum, 200 metres from Cathedrale Notre Dame de Bayeux, as well as 600 metres from...",Bayeux,49.276465,
639,L'Adresse Studio Rempart sud - centre historique Eguisheim,https://www.booking.com/hotel/fr/adresse-studio-rempart-sud.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,9.8,"L'Adresse Studio Rempart sud - centre historique Eguisheim is set in Eguisheim, 6.1 km from Colmar Train Station, 6.9 km from House of the Heads, as well as 7.3 km from Saint-Martin Collegiate Church....",Eguisheim,48.0417699,7.3063084
640,Le Zen d'Eguisheim,https://www.booking.com/hotel/fr/zen-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,9.3,"Located in Eguisheim, 5.8 km from Colmar Train Station and 6.7 km from House of the Heads, Le Zen d'Eguisheim provides accommodation with free WiFi in a historic building. ",Eguisheim,48.0427072,7.3044255
641,Guesthouse Les 3 Chateaux,https://www.booking.com/hotel/fr/guesthouse-les-3-chateaux.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,8.4,"Offering a garden and garden view, Guesthouse Les 3 Chateaux is set in Eguisheim, 6.3 km from House of the Heads and 6.7 km from Saint-Martin Collegiate Church. ",Eguisheim,48.0433578,7.3075508
642,Au nid des remparts à Eguisheim,https://www.booking.com/hotel/fr/au-nid-des-remparts-a-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,8.9,"Offering city views, Au nid des remparts à Eguisheim is an accommodation situated in Eguisheim, 6.6 km from House of the Heads and 7 km from Saint-Martin Collegiate Church. ",Eguisheim,48.0430187,7.3043542
643,Hôtel L'Auberge Alsacienne,https://www.booking.com/hotel/fr/ha-tel-restaurant-l-auberge-alsacienne.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.6,"Located in the village of Eguisheim in the Alsace region, this hotel features modern rooms with private bathroom and a traditional restaurant. Free WiFi is available in the entire hotel. ",Eguisheim,48.04223841,7.30916776
644,Chez Jade et Ambre,https://www.booking.com/hotel/fr/chez-jade-et-ambre.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.7,"Located in Eguisheim and only 5.8 km from Colmar Train Station, Chez Jade et Ambre provides accommodation with city views, free WiFi and free private parking. ",Eguisheim,48.0437697,7.3054
645,"Gîte ""Smart'In"" - Parking offert",https://www.booking.com/hotel/fr/gite-quot-smart-39-in-quot.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,9.5,"Offering mountain views, Gîte ""Smart'In"" - Parking offert is an accommodation set in Eguisheim, 5.6 km from Colmar Train Station and 6.5 km from House of the Heads. ",Eguisheim,48.04231968,7.30585562
646,"James Vignoble Hôtel, Eguisheim",https://www.booking.com/hotel/fr/james-vignoble-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.5,James Vignoble Hôtel Eguisheim is located among the vineyards of Eguisheim. It offers a spectacular view of the Black Forest. ,Eguisheim,48.04496277,7.30157845
647,Chambre Pin Up Wings,https://www.booking.com/hotel/fr/chambre-pin-up-wings.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from=searchresults,9.6,"Located in Eguisheim, 5.3 km from Colmar Train Station and 6.1 km from House of the Heads, Chambre Pin Up Wings offers a terrace and air conditioning. ",Eguisheim,48.0424275,7.308131
648,L'Hostellerie du Château,https://www.booking.com/hotel/fr/hostellerie-du-chateau-eguisheim.en-gb.html?aid=304142&label=gen173nr-1FCAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IM1gEaE2IAQGYAQm4AQrIAQXYAQHoAQH4AQOIAgGoAgO4ArLP0LgGwAIB0gIkZGU3NWVjNmYtNDg0YS00MTVmLWJkMDEtZDhlODkzMzU0MjU12AIF4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=013a98999861016c&srepoch=1729374131&from_sustainable_property_sr=1&from=searchresults,8.9,"Set at the heart of the medieval village of Eguisheim, the Hostellerie du Château is located on the Alsace wine route. It offers individually decorated guest rooms with free fibre-optic WiFi access. ",Eguisheim,48.04242043,7.30631925
